Hsz-JAZF1,2000,1000,T174524-JAZF1,"p2@JAZF1"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T040918,2009,1.0000,p5@DIO2,e:1734,h:2884,Q92813,DIO2,"iodothyronine deiodinase 2","gene with protein product"
2,T103957,2012,1.0000,p4@LINC00478,e:388815,h:1274,,MIR99AHG,"mir-99a-let-7c cluster host gene","RNA, long non-coding"
3,T000382,2010,1.0000,p7@LDB1,e:8861,h:6532,Q86U70,LDB1,"LIM domain binding 1","gene with protein product"
4,T039039,2013,1.0000,p1@ACTR10,e:55860,h:17372,"Q9NZ32,G3V5Y4,G3V2Q5,G3V4K6",ACTR10,"actin-related protein 10 homolog","gene with protein product"
5,T072640,2007,1.0000,p6@TSHZ3,e:57616,h:30700,Q63HK5,TSHZ3,"teashirt zinc finger homeobox 3","gene with protein product"
6,T162773,2004,1.0000,p2@FAM65B,e:9750,h:13872,Q9Y4F9,FAM65B,"family with sequence similarity 65 member B","gene with protein product"
7,T148125,2012,1.0000,p1@SNCAIP,e:9627,h:11139,"Q9Y6H5,D6REC1",SNCAIP,"synuclein alpha interacting protein","gene with protein product"
8,T006504,2009,1.0000,p1@DIP2C,e:22982,h:29150,"Q9Y2E4,Q86XV3",DIP2C,"disco interacting protein 2 homolog C","gene with protein product"
9,T176564,2009,1.0000,p1@CYTH3,e:9265,h:9504,O43739,CYTH3,"cytohesin 3","gene with protein product"
10,T174430,2011,1.0000,p9@HOXA10,e:3206,h:5100,,HOXA10,"homeobox A10","gene with protein product"
11,T116362,2011,1.0000,p4@GULP1,e:51454,h:18649,,GULP1,"GULP, engulfment adaptor PTB domain containing 1","gene with protein product"
12,T195990,2007,1.0000,p2@TCEAL1,e:9338,h:11616,,TCEAL1,"transcription elongation factor A like 1","gene with protein product"
13,T085073,2006,1.0000,p5@PBX1,e:5087,h:8632,F8WA05,PBX1,"PBX homeobox 1","gene with protein product"
14,T174495,2008,1.0000,p4@JAZF1,e:221895,h:28917,Q69YN3,JAZF1,"JAZF zinc finger 1","gene with protein product"
15,T171392,2012,1.0000,p1@CHRM2,e:1129,h:1951,"P08172,A4D1Q0,Q6SL56,Q86SJ1",CHRM2,"cholinergic receptor muscarinic 2","gene with protein product"
16,T187179,2009,0.9995,p1@RUNX1T1,e:862,h:1535,Q06455,RUNX1T1,"RUNX1 translocation partner 1","gene with protein product"
17,T139365,2007,0.9995,p4@PDE5A,e:8654,h:8784,O76074,PDE5A,"phosphodiesterase 5A","gene with protein product"
18,T023882,2004,0.9995,p1@CACNA1C,e:775,h:1390,"Q13936,E9PDJ1,E9PDJ0",CACNA1C,"calcium voltage-gated channel subunit alpha1 C","gene with protein product"
19,T156906,2004,0.9995,p1@SEMA5A,e:9037,h:10736,Q13591,SEMA5A,"semaphorin 5A","gene with protein product"
20,T175028,2013,0.9990,p14@HERPUD2,e:64224,h:21915,Q9BSE4,HERPUD2,"HERPUD family member 2","gene with protein product"
21,T147642,2013,0.9990,p5@C5orf13,e:9315,h:16834,Q16612,NREP,"neuronal regeneration related protein","gene with protein product"
22,T067247,2012,0.9990,p1@SETBP1,e:26040,h:15573,Q9Y6X0,SETBP1,"SET binding protein 1","gene with protein product"
23,T124510,2010,0.9990,p5@CNRIP1,e:25927,h:24546,,CNRIP1,"cannabinoid receptor interacting protein 1","gene with protein product"
24,T131183,2007,0.9990,p3@NMD3,e:51068,h:24250,C9IY70,NMD3,"NMD3 ribosome export adaptor","gene with protein product"
25,T117442,2003,0.9985,p1@ICA1L,e:130026,h:14442,"C9JP49,F8WBQ1,C9JDM8,Q96Q33",ICA1L,"islet cell autoantigen 1 like","gene with protein product"
26,T145853,2002,0.9985,p1@CCNI,e:10983,h:1595,"D6REZ3,B7Z6X4",CCNI,"cyclin I","gene with protein product"
27,T122532,2008,0.9980,p18@CDC42EP3,e:10602,h:16943,Q9UKI2,CDC42EP3,"CDC42 effector protein 3","gene with protein product"
28,T138013,2006,0.9980,p7@TTLL3,e:26140,h:24483,Q9Y4R7,TTLL3,"tubulin tyrosine ligase like 3","gene with protein product"
29,T174496,2005,0.9975,p7@JAZF1,e:221895,h:28917,Q69YN3,JAZF1,"JAZF zinc finger 1","gene with protein product"
30,T000385,2004,0.9975,p8@LDB1,e:8861,h:6532,Q86U70,LDB1,"LIM domain binding 1","gene with protein product"
31,T116573,2003,0.9975,p8@MFSD6,e:54842,h:24711,"C9IYL1,B7Z810",MFSD6,"major facilitator superfamily domain containing 6","gene with protein product"
32,T137455,2002,0.9975,p1@PDZRN3,e:23024,h:17704,Q9UPQ7,PDZRN3,"PDZ domain containing ring finger 3","gene with protein product"
33,T196740,2003,0.9965,p4@SEPT6,e:23157,h:15848,"Q14141,B1AMS2,F8W8Q8,Q541S4,Q548C9",SEPT6,"septin 6","gene with protein product"
34,T085105,2003,0.9965,p26@PBX1,e:5087,h:8632,,PBX1,"PBX homeobox 1","gene with protein product"
35,T110270,2005,0.9960,p6@AFF3,e:3899,h:6473,C9JZ66,AFF3,"AF4/FMR2 family member 3","gene with protein product"
36,T113877,2000,0.9960,p3@WDSUB1,e:151525,h:26697,"D3DPA6,Q8N9V3",WDSUB1,"WD repeat, sterile alpha motif and U-box domain containing 1","gene with protein product"
37,T068770,1994,0.9955,p4@TSHZ1,e:10194,h:10669,Q6ZSZ6,TSHZ1,"teashirt zinc finger homeobox 1","gene with protein product"
38,T174449,1996,0.9945,p1@HOXA11,e:3207,h:5101,,HOXA11,"homeobox A11","gene with protein product"
39,T149675,1993,0.9935,p1@PCDHGA6,e:56109,h:8704,Q9Y5G7,PCDHGA6,"protocadherin gamma subfamily A, 6",protocadherin
40,T112952,1997,0.9930,p15@ZEB2,e:9839,h:14881,,ZEB2,"zinc finger E-box binding homeobox 2","gene with protein product"
41,T185572,1996,0.9930,p6@TOX,e:9760,h:18988,"O94900,B4DYA1",TOX,"thymocyte selection associated high mobility group box","gene with protein product"
42,T035227,1993,0.9920,p31@MEG3,,h:14575,,MEG3,"maternally expressed 3 (non-protein coding)","RNA, long non-coding"
43,T187198,1985,0.9890,p5@RUNX1T1,e:862,h:1535,E5RH72,RUNX1T1,"RUNX1 translocation partner 1","gene with protein product"
44,T043011,1983,0.9875,p3@MEIS2,e:4212,h:7001,,MEIS2,"Meis homeobox 2","gene with protein product"
45,T078458,1986,0.9866,p2@ZNF71,e:58491,h:13141,Q9NQZ8,ZNF71,"zinc finger protein 71","gene with protein product"
46,T099465,1979,0.9860,p1@REM1,e:28954,h:15922,O75628,REM1,"RRAD and GEM like GTPase 1","gene with protein product"
47,T009283,1978,0.9851,p11@MRVI1,e:10335,h:7237,E9PNK7,MRVI1,"murine retrovirus integration site 1 homolog","gene with protein product"
48,T117320,1981,0.9846,p1@TRAK2,e:66008,h:13206,E7EV21,TRAK2,"trafficking kinesin protein 2","gene with protein product"
49,T172242,1978,0.9846,p2@FAM115A,"e:100294033,e:9747",h:22201,C9JD13,TCAF1,"TRPM8 channel associated factor 1","gene with protein product"
50,T147638,1978,0.9846,p2@C5orf13,e:9315,h:16834,Q16612,NREP,"neuronal regeneration related protein","gene with protein product"
51,T194641,1975,0.9831,p5@SPIN1,e:10927,h:11243,,SPIN1,"spindlin 1","gene with protein product"
52,T118686,1977,0.9826,p31@IGFBP5,e:3488,h:5474,,IGFBP5,"insulin like growth factor binding protein 5","gene with protein product"
53,T034877,1976,0.9826,p12@FARP1,e:10160,h:3591,,FARP1,"FERM, ARH/RhoGEF and pleckstrin domain protein 1","gene with protein product"
54,T011925,1969,0.9811,p3@JAM3,e:83700,h:15532,B3KWG9,JAM3,"junctional adhesion molecule 3","gene with protein product"
55,T174431,1965,0.9786,p5@HOXA10,e:3206,h:5100,,HOXA10,"homeobox A10","gene with protein product"
56,T174456,1970,0.9782,p1@HOXA13,e:3209,h:5102,"P31271,Q6DI00",HOXA13,"homeobox A13","gene with protein product"
57,T166551,1964,0.9771,p4@C6orf138,e:442213,h:21345,B0QZ29,PTCHD4,"patched domain containing 4","gene with protein product"
58,T200450,1962,0.9751,p1@FGD1,e:2245,h:3663,P98174,FGD1,"FYVE, RhoGEF and PH domain containing 1","gene with protein product"
59,T141660,1959,0.9751,p8@PALLD,e:23022,h:17068,,PALLD,"palladin, cytoskeletal associated protein","gene with protein product"
60,T148122,1958,0.9746,p4@SNCAIP,e:9627,h:11139,D6RBR2,SNCAIP,"synuclein alpha interacting protein","gene with protein product"
61,T034342,1958,0.9746,p5@KCTD12,e:115207,h:14678,Q96CX2,KCTD12,"potassium channel tetramerization domain containing 12","gene with protein product"
62,T003832,1960,0.9742,p2@MKX,e:283078,h:23729,,MKX,"mohawk homeobox","gene with protein product"
63,T003847,1952,0.9711,p1@MKX,e:283078,h:23729,Q8IYA7,MKX,"mohawk homeobox","gene with protein product"
64,T089315,1944,0.9681,p2@RCOR3,e:55758,h:25594,"Q9P2K3,E9PPC5",RCOR3,"REST corepressor 3","gene with protein product"
65,T187172,1943,0.9681,p18@RUNX1T1,e:862,h:1535,Q7Z4J5,RUNX1T1,"RUNX1 translocation partner 1","gene with protein product"
66,T176273,1937,0.9666,p15@TNRC18,e:84629,h:11962,A8MTZ4,TNRC18,"trinucleotide repeat containing 18","gene with protein product"
67,T043010,1942,0.9657,p7@MEIS2,e:4212,h:7001,B3KP98,MEIS2,"Meis homeobox 2","gene with protein product"
68,T137732,1938,0.9651,p1@CGGBP1,e:8545,h:1888,Q9UFW8,CGGBP1,"CGG triplet repeat binding protein 1","gene with protein product"
69,T005217,1939,0.9642,p7@PRKG1,e:5592,h:9414,Q13976,PRKG1,"protein kinase, cGMP-dependent, type I","gene with protein product"
70,T085077,1935,0.9632,p7@PBX1,e:5087,h:8632,P40424,PBX1,"PBX homeobox 1","gene with protein product"
71,T006786,1935,0.9627,p2@PPP3CB,e:5532,h:9315,F5H0F8,PPP3CB,"protein phosphatase 3 catalytic subunit beta","gene with protein product"
72,T139356,1934,0.9622,p18@PDE5A,e:8654,h:8784,,PDE5A,"phosphodiesterase 5A","gene with protein product"
73,T131823,1933,0.9622,p7@NAALADL2,e:254827,h:23219,,NAALADL2,"N-acetylated alpha-linked acidic dipeptidase like 2","gene with protein product"
74,T020327,1930,0.9616,p1@HCFC2,e:29915,h:24972,C0H5X3,HCFC2,"host cell factor C2","gene with protein product"
75,T068137,1927,0.9592,p1@CCBE1,e:147372,h:29426,Q6UXH8,CCBE1,"collagen and calcium binding EGF domains 1","gene with protein product"
76,T067827,1926,0.9592,p3@TCF4,e:6925,h:11634,B7Z5M6,TCF4,"transcription factor 4","gene with protein product"
77,T037598,1923,0.9591,p5@PRKD1,e:5587,h:9407,,PRKD1,"protein kinase D1","gene with protein product"
78,T103991,1925,0.9572,p13@LINC00478,,h:1274,,MIR99AHG,"mir-99a-let-7c cluster host gene","RNA, long non-coding"
79,T020330,1924,0.9553,p5@NFYB,e:4801,h:7805,,NFYB,"nuclear transcription factor Y subunit beta","gene with protein product"
80,T120652,1917,0.9537,p16@COL6A3,e:1293,h:2213,P12111,COL6A3,"collagen type VI alpha 3 chain","gene with protein product"
81,T097442,1913,0.9532,p1@LMO4,e:8543,h:6644,,LMO4,"LIM domain only 4","gene with protein product"
82,T044710,1916,0.9518,p3@PYGO1,e:26108,h:30256,Q9Y3Y4,PYGO1,"pygopus family PHD finger 1","gene with protein product"
83,T002953,1917,0.9514,p2@NMT2,e:9397,h:7858,"Q5VUC7,Q5VUC6,E9PE74",NMT2,"N-myristoyltransferase 2","gene with protein product"
84,T177702,1910,0.9502,p3@CACNA2D1,e:781,h:1399,P54289,CACNA2D1,"calcium voltage-gated channel auxiliary subunit alpha2delta 1","gene with protein product"
85,T000383,1904,0.9496,p9@LDB1,e:8861,h:6532,Q86U70,LDB1,"LIM domain binding 1","gene with protein product"
86,T175029,1900,0.9476,p7@HERPUD2,e:64224,h:21915,Q9BSE4,HERPUD2,"HERPUD family member 2","gene with protein product"
87,T072639,1898,0.9462,p2@TSHZ3,e:57616,h:30700,,TSHZ3,"teashirt zinc finger homeobox 3","gene with protein product"
88,T117389,1893,0.9437,p1@FZD7,e:8324,h:4045,O75084,FZD7,"frizzled class receptor 7","gene with protein product"
89,T022515,1894,0.9428,p2@TCTN2,e:79867,h:25774,"Q96GX1,A8K7Y8,F5H6G0",TCTN2,"tectonic family member 2","gene with protein product"
90,T032922,1894,0.9428,p1@LHFP,e:10186,h:6586,Q9Y693,LHFP,"lipoma HMGIC fusion partner","gene with protein product"
91,T001098,1889,0.9426,p3@ADRA2A,e:150,h:281,P08913,ADRA2A,"adrenoceptor alpha 2A","gene with protein product"
92,T150805,1890,0.9422,p2@ZNF300P1,e:134466,h:27032,,ZNF300P1,"zinc finger protein 300 pseudogene 1",pseudogene
93,T097097,1887,0.9421,p11@PRKACB,e:5567,h:9381,,PRKACB,"protein kinase cAMP-activated catalytic subunit beta","gene with protein product"
94,T147305,1895,0.9418,p5@CMBL,e:134147,h:25090,Q96DG6,CMBL,"carboxymethylenebutenolidase homolog","gene with protein product"
95,T037023,1894,0.9404,p1@HOMEZ,e:57594,h:20164,Q8IX15,HOMEZ,"homeobox and leucine zipper encoding","gene with protein product"
96,T032592,1888,0.9402,p2@FRY,e:10129,h:20367,,FRY,"FRY microtubule binding protein","gene with protein product"
