Hsz-ATM,2000,1000,T009352-ATM,"p7@ATM"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T012097,2010,1.0000,p3@CALCB,e:797,h:1438,E7ESF5,CALCB,"calcitonin related polypeptide beta","gene with protein product"
2,T009351,2008,1.0000,p3@ATM,e:472,h:795,Q13315,ATM,"ATM serine/threonine kinase","gene with protein product"
3,T060704,2012,1.0000,p2@ZFP3,e:124961,h:12861,Q96NJ6,ZFP3,"ZFP3 zinc finger protein","gene with protein product"
4,T018074,2014,1.0000,p6@NUMA1,e:4926,h:8059,F5H2F3,NUMA1,"nuclear mitotic apparatus protein 1","gene with protein product"
5,T028183,2006,1.0000,p3@HELB,e:92797,h:17196,Q8NG08,HELB,"DNA helicase B","gene with protein product"
6,T197577,2010,1.0000,p4@OFD1,e:8481,h:2567,"E9KL37,O75665",OFD1,"OFD1, centriole and centriolar satellite protein","gene with protein product"
7,T139105,2005,1.0000,p11@CAMK2D,e:817,h:1462,,CAMK2D,"calcium/calmodulin dependent protein kinase II delta","gene with protein product"
8,T016779,2013,0.9995,p1@SLC25A45,e:283130,h:27442,"Q8N413,E9PJW2,E9PMF0,E9PK53",SLC25A45,"solute carrier family 25 member 45","gene with protein product"
9,T008749,2008,0.9995,p2@C10orf28,e:27291,h:23512,Q4KMY3,R3HCC1L,"R3H domain and coiled-coil containing 1 like","gene with protein product"
10,T001330,2007,0.9995,p4@ABLIM1,e:3983,h:78,,ABLIM1,"actin binding LIM protein 1","gene with protein product"
11,T009349,2006,0.9995,p1@NPAT,e:4863,h:7896,"Q14207,E9PKJ1",NPAT,"nuclear protein, coactivator of histone transcription","gene with protein product"
12,T116504,2009,0.9990,p2@ANKAR,e:150709,h:26350,,ANKAR,"ankyrin and armadillo repeat containing","gene with protein product"
13,T152687,2007,0.9980,p5@NSD1,e:64324,h:14234,,NSD1,"nuclear receptor binding SET domain protein 1","gene with protein product"
14,T009353,2004,0.9980,p1@ATM,e:472,h:795,"E9PIQ5,E9PRG7",ATM,"ATM serine/threonine kinase","gene with protein product"
15,T009356,2002,0.9965,p9@ATM,e:472,h:795,Q6P7P1,ATM,"ATM serine/threonine kinase","gene with protein product"
16,T047425,1999,0.9965,p2@AKAP13,e:11214,h:371,,AKAP13,"A-kinase anchoring protein 13","gene with protein product"
17,T060705,1999,0.9960,p3@ZFP3,e:124961,h:12861,Q96NJ6,ZFP3,"ZFP3 zinc finger protein","gene with protein product"
18,T073640,1998,0.9950,p1@ZNF383,e:163087,h:18609,,ZNF383,"zinc finger protein 383","gene with protein product"
19,T084620,1992,0.9915,p1@LY9,e:4063,h:6730,"Q6P2J4,B4E0J5",LY9,"lymphocyte antigen 9","gene with protein product"
20,T087397,1995,0.9911,p17@CAPZB,e:832,h:1491,E7EQ40,CAPZB,"capping actin protein of muscle Z-line beta subunit","gene with protein product"
21,T119354,1992,0.9910,p2@EPHA4,e:2043,h:3388,F5GZZ5,EPHA4,"EPH receptor A4","gene with protein product"
22,T102426,1992,0.9910,p3@ZNF217,e:7764,h:13009,,ZNF217,"zinc finger protein 217","gene with protein product"
23,T080521,1991,0.9901,p4@DRAM2,e:128338,h:28769,,DRAM2,"DNA damage regulated autophagy modulator 2","gene with protein product"
24,T026965,1987,0.9881,p5@WIBG,e:84305,h:30258,F8VXH2,PYM1,"PYM homolog 1, exon junction complex associated factor","gene with protein product"
