Hsz-BRCA2,2000,1000,T032621-BRCA2,"p5@BRCA2"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T172568,2006,1.0000,p4@GIMAP5,"e:100527949,e:55340",h:18005,,GIMAP5,"GTPase, IMAP family member 5","gene with protein product"
2,T130785,2008,1.0000,p1@COLQ,e:8292,h:2226,,COLQ,"collagen like tail subunit of asymmetric acetylcholinesterase","gene with protein product"
3,T130685,2011,1.0000,p5@METTL6,e:131965,h:28343,Q8TCB7,METTL6,"methyltransferase like 6","gene with protein product"
4,T127132,2007,0.9995,p17@BBX,e:56987,h:14422,,BBX,"BBX, HMG-box containing","gene with protein product"
5,T097616,2006,0.9995,p1@GBP1P1,e:400759,h:39561,,GBP1P1,"guanylate binding protein 1 pseudogene 1",pseudogene
6,T097615,2005,0.9995,p3@GBP1P1,e:400759,h:39561,,GBP1P1,"guanylate binding protein 1 pseudogene 1",pseudogene
7,T128220,2004,0.9990,p18@PARP14,e:54625,h:29232,"E9PGX7,Q460N5,C9J8I1,Q8N546",PARP14,"poly(ADP-ribose) polymerase family member 14","gene with protein product"
8,T186024,2010,0.9985,p4@VCPIP1,e:80124,h:30897,Q96JH7,VCPIP1,"valosin containing protein interacting protein 1","gene with protein product"
9,T069455,2004,0.9985,p7@ICAM1,e:3383,h:5344,P05362,ICAM1,"intercellular adhesion molecule 1","gene with protein product"
10,T081335,2001,0.9975,p1@FCGR1B,e:2210,h:3614,Q92637,FCGR1B,"Fc fragment of IgG receptor Ib","gene with protein product"
11,T154234,2000,0.9960,p3@C5orf39,e:389289,h:33463,Q3ZCQ2,ANXA2R,"annexin A2 receptor","gene with protein product"
12,T112945,1998,0.9950,p1@ZEB2-AS1,,h:37149,,ZEB2-AS1,"ZEB2 antisense RNA 1","RNA, long non-coding"
13,T167617,1996,0.9930,p3@MB21D1,e:115004,h:21367,,MB21D1,"Mab-21 domain containing 1","gene with protein product"
14,T100063,1994,0.9930,p4@EDEM2,e:55741,h:15877,,EDEM2,"ER degradation enhancing alpha-mannosidase like protein 2","gene with protein product"
15,T144344,1991,0.9920,p7@PDGFRA,e:5156,h:8803,,PDGFRA,"platelet derived growth factor receptor alpha","gene with protein product"
16,T065882,1994,0.9915,p3@PTPN2,e:5771,h:9650,,PTPN2,"protein tyrosine phosphatase, non-receptor type 2","gene with protein product"
17,T125189,1989,0.9910,p2@MTHFD2,e:10797,h:7434,,MTHFD2,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase","gene with protein product"
18,T196729,1992,0.9891,p9@SEPT6,e:23157,h:15848,,SEPT6,"septin 6","gene with protein product"
19,T093049,1987,0.9876,p2@EYA3,e:2140,h:3521,Q99504,EYA3,"EYA transcriptional coactivator and phosphatase 3","gene with protein product"
20,T164553,1981,0.9866,p4@PSMB9,e:5698,h:9546,,PSMB9,"proteasome subunit beta 9","gene with protein product"
21,T019601,1976,0.9836,p3@C11orf75,e:56935,h:24810,E9PSB8,SMCO4,"single-pass membrane protein with coiled-coil domains 4","gene with protein product"
22,T019603,1974,0.9831,p4@C11orf75,e:56935,h:24810,Q9NRQ5,SMCO4,"single-pass membrane protein with coiled-coil domains 4","gene with protein product"
23,T034348,1970,0.9816,p1@IRG1,e:730249,h:33904,A6NK06,ACOD1,"aconitate decarboxylase 1","gene with protein product"
24,T140141,1962,0.9786,p3@IL15,e:3600,h:5977,,IL15,"interleukin 15","gene with protein product"
25,T186854,1960,0.9766,p1@CA13,e:377677,h:14914,Q8N1Q1,CA13,"carbonic anhydrase 13","gene with protein product"
26,T069259,1960,0.9751,p2@ANKRD12,e:23253,h:29135,Q6UB98,ANKRD12,"ankyrin repeat domain 12","gene with protein product"
27,T155974,1960,0.9751,p4@LHFPL2,e:10184,h:6588,,LHFPL2,"lipoma HMGIC fusion partner-like 2","gene with protein product"
28,T124518,1955,0.9741,p1@PLEK,e:5341,h:9070,P08567,PLEK,pleckstrin,"gene with protein product"
29,T143781,1954,0.9726,p6@RHOH,e:399,h:686,,RHOH,"ras homolog family member H","gene with protein product"
30,T022319,1953,0.9721,p1@HCAR3,e:8843,h:16824,"E9PI97,P49019",HCAR3,"hydroxycarboxylic acid receptor 3","gene with protein product"
31,T097536,1956,0.9707,p1@GBP1,e:2633,h:4182,,GBP1,"guanylate binding protein 1","gene with protein product"
32,T068155,1949,0.9687,p1@PMAIP1,e:5366,h:9108,Q8N589,PMAIP1,"phorbol-12-myristate-13-acetate-induced protein 1","gene with protein product"
33,T007837,1946,0.9682,p1@ANKRD22,e:118932,h:28321,Q5VYY1,ANKRD22,"ankyrin repeat domain 22","gene with protein product"
34,T131381,1940,0.9666,p1@WDR49,e:151790,h:26587,"F8WAZ9,C9JY37,Q8N7X6",WDR49,"WD repeat domain 49","gene with protein product"
35,T179528,1943,0.9652,p2@TM7SF4,e:81501,h:18549,,DCSTAMP,"dendrocyte expressed seven transmembrane protein","gene with protein product"
36,T149988,1939,0.9652,p5@NR3C1,e:2908,h:7978,P04150,NR3C1,"nuclear receptor subfamily 3 group C member 1","gene with protein product"
37,T053920,1936,0.9646,p8@MLKL,e:197259,h:26617,Q8NB16,MLKL,"mixed lineage kinase domain like pseudokinase","gene with protein product"
38,T014285,1927,0.9606,p1@TRIM21,e:6737,h:11312,"P19474,F5H012",TRIM21,"tripartite motif containing 21","gene with protein product"
39,T126580,1935,0.9598,p2@VWA3B,e:200403,h:28385,,VWA3B,"von Willebrand factor A domain containing 3B","gene with protein product"
