Hsz-CHEK2,2000,1000,T107435-CHEK2,"p5@CHEK2"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T104325,2009,1.0000,p3@ADAMTS5,e:11096,h:221,Q9UNA0,ADAMTS5,"ADAM metallopeptidase with thrombospondin type 1 motif 5","gene with protein product"
2,T127455,2009,1.0000,p44@CCDC80,e:151887,h:30649,,CCDC80,"coiled-coil domain containing 80","gene with protein product"
3,T149977,2003,1.0000,p23@NR3C1,e:2908,h:7978,"B6ZGU6,F5ATB7,F5ATB8,F1D8N4",NR3C1,"nuclear receptor subfamily 3 group C member 1","gene with protein product"
4,T102150,2007,1.0000,p3@FAM65C,e:140876,h:16168,Q96MK2,FAM65C,"family with sequence similarity 65 member C","gene with protein product"
5,T107436,2012,1.0000,p4@CHEK2,e:11200,h:16627,,CHEK2,"checkpoint kinase 2","gene with protein product"
6,T001583,2013,1.0000,p11@EMX2OS,,h:18511,,EMX2OS,"EMX2 opposite strand/antisense RNA","RNA, long non-coding"
7,T035307,2005,1.0000,p1@MIR543,e:100126335,h:33664,,MIR543,"microRNA 543","RNA, micro"
8,T003465,2010,1.0000,"p3@COMMD3,p9@BMI1","e:100532731,e:648,e:23412","h:1066,h:23332",Q5T8Z1,BMI1,"BMI1 proto-oncogene, polycomb ring finger","gene with protein product"
9,T085650,2012,1.0000,p1@MIR214,e:406996,h:31591,,MIR214,"microRNA 214","RNA, micro"
10,T169591,2013,1.0000,p12@LAMB1,e:3912,h:6486,,LAMB1,"laminin subunit beta 1","gene with protein product"
11,T117167,2005,1.0000,p8@BZW1,e:9689,h:18380,C9JV57,BZW1,"basic leucine zipper and W2 domains 1","gene with protein product"
12,T188462,2010,1.0000,p34@LPAR1,e:1902,h:3166,Q6GPG7,LPAR1,"lysophosphatidic acid receptor 1","gene with protein product"
13,T128017,2012,1.0000,p15@FSTL1,e:11167,h:3972,,FSTL1,"follistatin like 1","gene with protein product"
14,T158982,2007,1.0000,p4@FOXQ1,e:94234,h:20951,Q9C009,FOXQ1,"forkhead box Q1","gene with protein product"
15,T196849,2017,1.0000,p13@MCTS1,e:28985,h:23357,Q9ULC4,MCTS1,"MCTS1, re-initiation and release factor","gene with protein product"
16,T004188,2008,1.0000,p22@ZEB1,e:6935,h:11642,,ZEB1,"zinc finger E-box binding homeobox 1","gene with protein product"
17,T128038,2009,0.9995,p1@FSTL1,e:11167,h:3972,"B4DTT5,C9J5G4,B4DTZ8",FSTL1,"follistatin like 1","gene with protein product"
18,T020449,2008,0.9995,p6@APPL2,e:55198,h:18242,,APPL2,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2","gene with protein product"
19,T183937,2007,0.9995,p1@SCARA5,e:286133,h:28701,Q6ZMJ2,SCARA5,"scavenger receptor class A member 5","gene with protein product"
20,T141131,2007,0.9995,p6@FAM198B,e:51313,h:25312,,FAM198B,"family with sequence similarity 198 member B","gene with protein product"
21,T005052,2005,0.9995,p1@AKR1C1,e:1645,h:384,,AKR1C1,"aldo-keto reductase family 1 member C1","gene with protein product"
22,T084733,2005,0.9990,p2@NDUFS2,e:4720,h:7708,,NDUFS2,"NADH:ubiquinone oxidoreductase core subunit S2","gene with protein product"
23,T128029,2004,0.9990,p13@FSTL1,e:11167,h:3972,,FSTL1,"follistatin like 1","gene with protein product"
24,T030198,2012,0.9985,p1@DCN,e:1634,h:2705,,DCN,decorin,"gene with protein product"
25,T168008,2009,0.9985,p2@FAM46A,e:55603,h:18345,,FAM46A,"family with sequence similarity 46 member A","gene with protein product"
26,T032522,2007,0.9985,p1@C13orf33,e:84935,h:25926,Q5VYS4,MEDAG,"mesenteric estrogen dependent adipogenesis","gene with protein product"
27,T085979,2009,0.9975,p2@PAPPA2,e:60676,h:14615,,PAPPA2,"pappalysin 2","gene with protein product"
28,T169081,2006,0.9975,p1@RASA4,e:10156,h:23181,B7Z9G3,RASA4,"RAS p21 protein activator 4","gene with protein product"
29,T122387,2002,0.9975,p1@VIT,e:5212,h:12697,"Q6UXI7,A1A526,E9PF47",VIT,vitrin,"gene with protein product"
30,T141856,2000,0.9975,p1@SCRG1,e:11341,h:17036,"O75711,Q6FGG5",SCRG1,"stimulator of chondrogenesis 1","gene with protein product"
31,T017422,1999,0.9975,p4@LRFN4,e:78999,h:28456,,LRFN4,"leucine rich repeat and fibronectin type III domain containing 4","gene with protein product"
32,T007429,2006,0.9970,p1@PLAC9,e:219348,h:19255,Q5JTB6,PLAC9,"placenta specific 9","gene with protein product"
33,T149145,2004,0.9970,p10@SPOCK1,e:6695,h:11251,,SPOCK1,"SPARC/osteonectin, cwcv and kazal like domains proteoglycan 1","gene with protein product"
34,T029853,2003,0.9970,p1@MFAP5,e:8076,h:29673,"Q13361,Q7Z490,B3KW70",MFAP5,"microfibrillar associated protein 5","gene with protein product"
35,T086115,2003,0.9970,p1@ANGPTL1,e:9068,h:489,O95841,ANGPTL1,"angiopoietin like 1","gene with protein product"
36,T001579,2001,0.9965,p10@EMX2OS,,h:18511,,EMX2OS,"EMX2 opposite strand/antisense RNA","RNA, long non-coding"
37,T119110,2000,0.9965,p3@ABCB6,e:10058,h:47,,ABCB6,"ATP binding cassette subfamily B member 6 (Langereis blood group)","gene with protein product"
38,T138509,2000,0.9965,p19@UBE2D3,e:7323,h:12476,D6RAH7,UBE2D3,"ubiquitin conjugating enzyme E2 D3","gene with protein product"
39,T047748,1993,0.9945,p25@ANPEP,e:290,h:500,P15144,ANPEP,"alanyl aminopeptidase, membrane","gene with protein product"
40,T167668,1993,0.9935,p9@CD109,e:135228,h:21685,,CD109,"CD109 molecule","gene with protein product"
41,T086109,1998,0.9930,p3@ANGPTL1,e:9068,h:489,,ANGPTL1,"angiopoietin like 1","gene with protein product"
42,T141137,1993,0.9930,p16@FAM198B,e:51313,h:25312,"Q6UWH4,Q9NYZ0",FAM198B,"family with sequence similarity 198 member B","gene with protein product"
43,T095619,1992,0.9925,p13@PPAP2B,e:8613,h:9229,O14495,PLPP3,"phospholipid phosphatase 3","gene with protein product"
44,T062239,1993,0.9920,p29@PRKAR1A,e:5573,h:9388,,PRKAR1A,"protein kinase cAMP-dependent type I regulatory subunit alpha","gene with protein product"
45,T095821,1989,0.9915,p18@NFIA,e:4774,h:7784,,NFIA,"nuclear factor I A","gene with protein product"
46,T025398,1990,0.9896,p3@HDAC7,e:51564,h:14067,C9JGF5,HDAC7,"histone deacetylase 7","gene with protein product"
47,T177598,1989,0.9891,p11@SEMA3C,e:10512,h:10725,,SEMA3C,"semaphorin 3C","gene with protein product"
48,T020794,1991,0.9881,p5@UNG,e:7374,h:12572,Q6FHS8,UNG,"uracil DNA glycosylase","gene with protein product"
49,T128019,1982,0.9880,p1@MIR198,e:406975,h:31570,,MIR198,"microRNA 198","RNA, micro"
50,T113961,1982,0.9875,p1@PLA2R1,e:22925,h:9042,"Q13018,B7ZML4",PLA2R1,"phospholipase A2 receptor 1","gene with protein product"
51,T191163,1982,0.9875,p4@C9orf116,e:138162,h:28435,Q5BN46,C9orf116,"chromosome 9 open reading frame 116","gene with protein product"
52,T134925,1982,0.9875,p2@ZDHHC3,e:51304,h:18470,,ZDHHC3,"zinc finger DHHC-type containing 3","gene with protein product"
53,T060025,1987,0.9871,p2@CALCOCO2,e:10241,h:29912,D6RF70,CALCOCO2,"calcium binding and coiled-coil domain 2","gene with protein product"
54,T154315,1980,0.9861,p3@NNT,e:23530,h:7863,Q8N5H5,NNT,"nicotinamide nucleotide transhydrogenase","gene with protein product"
55,T033407,1976,0.9846,p26@LCP1,e:3936,h:6528,Q5TBN5,LCP1,"lymphocyte cytosolic protein 1","gene with protein product"
56,T161582,1974,0.9836,p8@FOXC1,e:2296,h:3800,,FOXC1,"forkhead box C1","gene with protein product"
57,T084889,1967,0.9815,p7@OLFML2B,e:25903,h:24558,Q68BL8,OLFML2B,"olfactomedin like 2B","gene with protein product"
58,T086054,1968,0.9811,p1@SEC16B,,h:30301,,SEC16B,"SEC16 homolog B, endoplasmic reticulum export factor","gene with protein product"
59,T045584,1966,0.9810,p1@CILP,e:8483,h:1980,O75339,CILP,"cartilage intermediate layer protein","gene with protein product"
60,T160666,1967,0.9801,p13@AKAP12,e:9590,h:370,Q02952,AKAP12,"A-kinase anchoring protein 12","gene with protein product"
61,T040512,1964,0.9791,p2@TMED10,e:10972,h:16998,,TMED10,"transmembrane p24 trafficking protein 10","gene with protein product"
62,T198816,1965,0.9786,p21@SH3KBP1,e:30011,h:13867,B7Z6E8,SH3KBP1,"SH3 domain containing kinase binding protein 1","gene with protein product"
63,T052443,1966,0.9776,p6@ARL2BP,e:23568,h:17146,Q9Y2Y0,ARL2BP,"ADP ribosylation factor like GTPase 2 binding protein","gene with protein product"
64,T196816,1962,0.9766,p24@CUL4B,e:8450,h:2555,A6NE76,CUL4B,"cullin 4B","gene with protein product"
65,T200337,1959,0.9761,"p2@FAM156A,p2@FAM156B","e:29057,e:727866","h:30114,h:31962",,FAM156A,"family with sequence similarity 156 member A","gene with protein product"
66,T134839,1967,0.9757,p4@SETMAR,e:6419,h:10762,B9ZVV8,SETMAR,"SET domain and mariner transposase fusion gene","gene with protein product"
67,T098670,1961,0.9756,p7@RRBP1,e:6238,h:10448,Q9P2E9,RRBP1,"ribosome binding protein 1","gene with protein product"
