Hsz-KLF6,2000,1000,T004504-KLF6,"p12@KLF6"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T072330,2006,1.0000,p2@GADD45B,e:4616,h:4096,,GADD45B,"growth arrest and DNA damage inducible beta","gene with protein product"
2,T004511,2006,1.0000,p9@KLF6,e:1316,h:2235,,KLF6,"Kruppel like factor 6","gene with protein product"
3,T119468,2009,1.0000,p3@AP1S3,e:130340,h:18971,C9JZK4,AP1S3,"adaptor related protein complex 1 sigma 3 subunit","gene with protein product"
4,T003098,2007,1.0000,p5@VIM,e:7431,h:12692,P08670,VIM,vimentin,"gene with protein product"
5,T092384,2008,1.0000,p14@TNFRSF14,e:8764,h:11912,,TNFRSF14,"TNF receptor superfamily member 14","gene with protein product"
6,T144849,2011,1.0000,p13@TBC1D14,e:57533,h:29246,C9JP26,TBC1D14,"TBC1 domain family member 14","gene with protein product"
7,T063354,2009,1.0000,p2@EVPL,e:2125,h:3503,Q92817,EVPL,envoplakin,"gene with protein product"
8,T071481,2015,1.0000,p5@JUND,e:3727,h:6206,,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit","gene with protein product"
9,T026035,2012,1.0000,p3@NR4A1,e:3164,h:7980,,NR4A1,"nuclear receptor subfamily 4 group A member 1","gene with protein product"
10,T025601,2008,1.0000,p14@TUBA1A,e:7846,h:20766,Q71U36,TUBA1A,"tubulin alpha 1a","gene with protein product"
11,T175171,2012,1.0000,p5@ELMO1,e:9844,h:16286,"Q92556,A4D1X5",ELMO1,"engulfment and cell motility 1","gene with protein product"
12,T159679,2006,1.0000,p5@TNFAIP3,e:7128,h:11896,P21580,TNFAIP3,"TNF alpha induced protein 3","gene with protein product"
13,T060208,2004,1.0000,p6@C17orf107,e:100130311,h:37238,Q6ZR85,C17orf107,"chromosome 17 open reading frame 107","gene with protein product"
14,T075629,2009,1.0000,p1@FOSB,e:2354,h:3797,"P53539,E9PHJ3,E7EPR6,E7EXA9,A8VJE1",FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit","gene with protein product"
15,T120538,2010,1.0000,p2@AGAP1,e:116987,h:16922,E7EUN2,AGAP1,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1","gene with protein product"
16,T170773,2013,1.0000,p9@UBE2H,e:7328,h:12484,C9JZG9,UBE2H,"ubiquitin conjugating enzyme E2 H","gene with protein product"
17,T071050,2011,1.0000,p3@KLF2,e:10365,h:6347,"Q9Y5W3,Q8IUN4",KLF2,"Kruppel like factor 2","gene with protein product"
18,T080294,2009,1.0000,p20@CSF1,e:1435,h:2432,,CSF1,"colony stimulating factor 1","gene with protein product"
19,T083517,2012,1.0000,p28@LMNA,e:4000,h:6636,P02545,LMNA,"lamin A/C","gene with protein product"
20,T080299,2011,0.9990,p7@CSF1,e:1435,h:2432,,CSF1,"colony stimulating factor 1","gene with protein product"
21,T006847,2008,0.9990,p7@NDST2,e:8509,h:7681,,NDST2,"N-deacetylase and N-sulfotransferase 2","gene with protein product"
22,T118807,2008,0.9990,p7@TNS1,e:7145,h:11973,E7EMG1,TNS1,"tensin 1","gene with protein product"
23,T116988,2007,0.9985,p5@PLCL1,e:5334,h:9063,,PLCL1,"phospholipase C like 1","gene with protein product"
24,T136539,2006,0.9985,p5@ARHGEF3,e:50650,h:683,"C9J609,Q9NR81",ARHGEF3,"Rho guanine nucleotide exchange factor 3","gene with protein product"
25,T027794,2007,0.9980,p9@PPM1H,e:57460,h:18583,Q9ULR3,PPM1H,"protein phosphatase, Mg2+/Mn2+ dependent 1H","gene with protein product"
26,T077787,2007,0.9980,p11@MYADM,e:91663,h:7544,Q96S97,MYADM,"myeloid associated differentiation marker","gene with protein product"
27,T037941,2004,0.9980,p11@NFKBIA,e:4792,h:7797,P25963,NFKBIA,"NFKB inhibitor alpha","gene with protein product"
28,T164200,2000,0.9980,p1@HSPA1L,e:3305,h:5234,F8WEE3,HSPA1L,"heat shock protein family A (Hsp70) member 1 like","gene with protein product"
29,T077789,2009,0.9975,p10@MYADM,e:91663,h:7544,Q96S97,MYADM,"myeloid associated differentiation marker","gene with protein product"
30,T196468,2003,0.9975,p7@ALG13,e:79868,h:30881,,ALG13,"ALG13, UDP-N-acetylglucosaminyltransferase subunit","gene with protein product"
31,T004536,1999,0.9975,p1@KLF6,e:1316,h:2235,E7ETR4,KLF6,"Kruppel like factor 6","gene with protein product"
32,T070378,2008,0.9970,p3@IER2,e:9592,h:28871,Q9BTL4,IER2,"immediate early response 2","gene with protein product"
33,T189451,2013,0.9960,p9@NEK6,e:10783,h:7749,Q5TBG4,NEK6,"NIMA related kinase 6","gene with protein product"
34,T055337,2005,0.9960,p35@GAS7,e:8522,h:4169,"O60861,F5H2K0",GAS7,"growth arrest specific 7","gene with protein product"
35,T091442,1997,0.9960,p2@EDARADD,e:128178,h:14341,"A8K7B5,Q8WWZ3",EDARADD,"EDAR associated death domain","gene with protein product"
36,T092537,1998,0.9950,p8@C1orf63,e:57035,h:25234,,RSRP1,"arginine and serine rich protein 1","gene with protein product"
37,T087260,1997,0.9950,p21@UBR4,e:23352,h:30313,Q5T4S7,UBR4,"ubiquitin protein ligase E3 component n-recognin 4","gene with protein product"
38,T023187,1997,0.9935,p24@FBRSL1,e:57666,h:29308,Q9HCM7,FBRSL1,"fibrosin like 1","gene with protein product"
39,T047401,1996,0.9935,p3@AKAP13,e:11214,h:371,B0AZU4,AKAP13,"A-kinase anchoring protein 13","gene with protein product"
40,T007439,1993,0.9925,p5@ANXA11,e:311,h:535,Q5T0G7,ANXA11,"annexin A11","gene with protein product"
41,T130834,1993,0.9920,p9@TIPARP,e:25976,h:23696,C9JXM5,TIPARP,"TCDD inducible poly(ADP-ribose) polymerase","gene with protein product"
42,T017362,1996,0.9916,p6@RBM14,e:10432,h:14219,,RBM14,"RNA binding motif protein 14","gene with protein product"
43,T037939,1982,0.9900,p16@NFKBIA,e:4792,h:7797,P25963,NFKBIA,"NFKB inhibitor alpha","gene with protein product"
44,T161235,1990,0.9896,p2@SYTL3,e:94120,h:15587,F8W7H4,SYTL3,"synaptotagmin like 3","gene with protein product"
45,T171531,1988,0.9891,p1@KIAA1549,e:57670,h:22219,Q9HCM3,KIAA1549,KIAA1549,"gene with protein product"
46,T057975,1988,0.9881,p1@P2RX1,e:5023,h:8533,P51575,P2RX1,"purinergic receptor P2X 1","gene with protein product"
47,T014515,1983,0.9871,p3@DGKZ,e:8525,h:2857,Q13574,DGKZ,"diacylglycerol kinase zeta","gene with protein product"
48,T184575,1982,0.9871,p11@TACC1,e:6867,h:11522,,TACC1,"transforming acidic coiled-coil containing protein 1","gene with protein product"
49,T060231,1979,0.9865,p6@ITGA3,e:3675,h:6139,D6R9X8,ITGA3,"integrin subunit alpha 3","gene with protein product"
50,T191365,1987,0.9861,p1@LCN10,e:414332,h:20892,,LCN10,"lipocalin 10","gene with protein product"
51,T083534,1980,0.9861,p6@LMNA,e:4000,h:6636,"D6RAQ3,Q5TCI9",LMNA,"lamin A/C","gene with protein product"
52,T083521,1981,0.9856,p1@LMNA,e:4000,h:6636,"P02545,Q6UYC3",LMNA,"lamin A/C","gene with protein product"
53,T189452,1979,0.9856,p10@NEK6,e:10783,h:7749,Q5TBG4,NEK6,"NIMA related kinase 6","gene with protein product"
54,T015400,1982,0.9851,p1@MS4A4E,,h:14284,"B4DT89,E9PKS5",MS4A4E,"membrane spanning 4-domains A4E","gene with protein product"
55,T117602,1979,0.9851,p4@RHOB,e:388,h:668,Q7Z4F6,RHOB,"ras homolog family member B","gene with protein product"
56,T094810,1979,0.9846,p6@PLK3,e:1263,h:2154,,PLK3,"polo like kinase 3","gene with protein product"
57,T040101,1980,0.9841,p1@SLC8A3,e:6547,h:11070,"Q96QG2,P57103,Q96QG1",SLC8A3,"solute carrier family 8 member A3","gene with protein product"
58,T013914,1978,0.9841,p21@CD44,e:960,h:1681,,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
59,T050878,1979,0.9836,p6@ZNF48,e:197407,h:13114,"E9PQ92,Q96MX3",ZNF48,"zinc finger protein 48","gene with protein product"
60,T072325,1977,0.9831,p12@GADD45B,e:4616,h:4096,,GADD45B,"growth arrest and DNA damage inducible beta","gene with protein product"
61,T131022,1975,0.9826,p1@ANKRD28,e:23243,h:29024,,ANKRD28,"ankyrin repeat domain 28","gene with protein product"
62,T119473,1974,0.9826,p7@AP1S3,e:130340,h:18971,C9JZK4,AP1S3,"adaptor related protein complex 1 sigma 3 subunit","gene with protein product"
63,T198283,1972,0.9821,p6@L1CAM,e:3897,h:6470,"G3XAF4,P32004,F5H1H0,F5H025,A4ZYW4",L1CAM,"L1 cell adhesion molecule","gene with protein product"
64,T053442,1971,0.9821,p18@NFAT5,e:10725,h:7774,O94916,NFAT5,"nuclear factor of activated T-cells 5","gene with protein product"
65,T174557,1970,0.9811,p1@CREB5,e:9586,h:16844,,CREB5,"cAMP responsive element binding protein 5","gene with protein product"
66,T025960,1967,0.9810,p5@SLC4A8,e:9498,h:11034,,SLC4A8,"solute carrier family 4 member 8","gene with protein product"
67,T189833,1974,0.9806,p9@SH2D3C,e:10044,h:16884,,SH2D3C,"SH2 domain containing 3C","gene with protein product"
68,T071051,1972,0.9801,p4@KLF2,e:10365,h:6347,Q9Y5W3,KLF2,"Kruppel like factor 2","gene with protein product"
69,T037931,1963,0.9795,p13@NFKBIA,e:4792,h:7797,G3V286,NFKBIA,"NFKB inhibitor alpha","gene with protein product"
70,T002710,1963,0.9791,p4@TUBGCP2,e:10844,h:18599,,TUBGCP2,"tubulin gamma complex associated protein 2","gene with protein product"
71,T146157,1965,0.9776,p1@PRKG2,e:5593,h:9416,E7EPE6,PRKG2,"protein kinase, cGMP-dependent, type II","gene with protein product"
72,T055339,1961,0.9776,p14@GAS7,e:8522,h:4169,"O60861,F5H2K0",GAS7,"growth arrest specific 7","gene with protein product"
73,T072328,1961,0.9771,p29@GADD45B,e:4616,h:4096,,GADD45B,"growth arrest and DNA damage inducible beta","gene with protein product"
74,T140047,1959,0.9766,p7@MAML3,e:55534,h:16272,,MAML3,"mastermind like transcriptional coactivator 3","gene with protein product"
75,T040552,1963,0.9761,p3@FOS,e:2353,h:3796,A8K4E2,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit","gene with protein product"
76,T129055,1960,0.9761,p5@PIK3R4,e:30849,h:8982,Q99570,PIK3R4,"phosphoinositide-3-kinase regulatory subunit 4","gene with protein product"
77,T037944,1956,0.9751,p18@NFKBIA,e:4792,h:7797,P25963,NFKBIA,"NFKB inhibitor alpha","gene with protein product"
78,T088411,1963,0.9747,p1@UBXN10,e:127733,h:26354,Q96LJ8,UBXN10,"UBX domain protein 10","gene with protein product"
79,T080295,1954,0.9736,p12@CSF1,e:1435,h:2432,,CSF1,"colony stimulating factor 1","gene with protein product"
80,T128768,1952,0.9731,p1@GATA2,e:2624,h:4171,P23769,GATA2,"GATA binding protein 2","gene with protein product"
