Hsz-ATM,2000,1000,T009355-ATM,"p2@ATM"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T009357,2007,1.0000,p4@ATM,e:472,h:795,Q6P7P1,ATM,"ATM serine/threonine kinase","gene with protein product"
2,T086921,2009,1.0000,p5@TPR,e:7175,h:12017,"P12270,Q99968",TPR,"translocated promoter region, nuclear basket protein","gene with protein product"
3,T031111,2005,1.0000,p2@ERCC5,e:2073,h:3437,P28715,ERCC5,"ERCC excision repair 5, endonuclease","gene with protein product"
4,T009353,2008,1.0000,p1@ATM,e:472,h:795,"E9PIQ5,E9PRG7",ATM,"ATM serine/threonine kinase","gene with protein product"
5,T032231,2006,0.9995,p2@MTIF3,e:219402,h:29788,Q9H2K0,MTIF3,"mitochondrial translational initiation factor 3","gene with protein product"
6,T164259,2006,0.9990,p2@C2,e:717,h:1248,"B3KTX9,B4DQI1,E9PDZ0",C2,"complement C2","gene with protein product"
7,T073635,2005,0.9970,p1@ZNF585A,e:199704,h:26305,"C9JK40,Q6P3V2",ZNF585A,"zinc finger protein 585A","gene with protein product"
8,T129700,2002,0.9965,p20@ZBTB38,e:253461,h:26636,D6RBC4,ZBTB38,"zinc finger and BTB domain containing 38","gene with protein product"
9,T115188,1996,0.9950,p6@NFE2L2,e:4780,h:7782,,NFE2L2,"nuclear factor, erythroid 2 like 2","gene with protein product"
10,T038762,1995,0.9950,p1@CGRRF1,e:10668,h:15528,"G3V229,G3V2K9",CGRRF1,"cell growth regulator with ring finger domain 1","gene with protein product"
11,T077674,1996,0.9945,p1@ZNF665,e:79788,h:25885,Q9H7R5,ZNF665,"zinc finger protein 665","gene with protein product"
12,T009354,1991,0.9935,p5@ATM,e:472,h:795,,ATM,"ATM serine/threonine kinase","gene with protein product"
13,T021190,1999,0.9906,"p2@PRH1,p2@PRR4","e:11272,e:100533464,e:5554","h:18020,h:9366",Q6ZW62,PRR4,"proline rich 4 (lacrimal)","gene with protein product"
14,T133658,1996,0.9906,p2@IQCG,e:84223,h:25251,Q9H095,IQCG,"IQ motif containing G","gene with protein product"
15,T038953,1980,0.9885,p1@C14orf101,e:54916,h:20185,"Q9NX78,B3KN73",TMEM260,"transmembrane protein 260","gene with protein product"
16,T078537,1986,0.9876,p1@ZNF548,e:147694,h:26561,Q8NEK5,ZNF548,"zinc finger protein 548","gene with protein product"
17,T201200,1981,0.9870,p1@UPRT,e:139596,h:28334,"F8W6E9,Q96BW1",UPRT,"uracil phosphoribosyltransferase homolog","gene with protein product"
18,T077983,1982,0.9866,p6@LENG8,e:114823,h:15500,,LENG8,"leukocyte receptor cluster member 8","gene with protein product"
19,T052051,1976,0.9841,p2@CHD9,e:80205,h:25701,Q3L8U1,CHD9,"chromodomain helicase DNA binding protein 9","gene with protein product"
20,T168561,1976,0.9836,p1@FBXL4,e:26235,h:13601,Q9UKA2,FBXL4,"F-box and leucine rich repeat protein 4","gene with protein product"
21,T093760,1966,0.9820,p1@ZMYM6,e:9204,h:13050,O95789,ZMYM6,"zinc finger MYM-type containing 6","gene with protein product"
22,T028927,1974,0.9811,p7@THAP2,e:83591,h:20854,F8VW94,THAP2,"THAP domain containing 2","gene with protein product"
23,T095992,1965,0.9786,p2@ALG6,e:29929,h:23157,Q9Y672,ALG6,"ALG6, alpha-1,3-glucosyltransferase","gene with protein product"
24,T073640,1963,0.9771,p1@ZNF383,e:163087,h:18609,,ZNF383,"zinc finger protein 383","gene with protein product"
25,T009351,1959,0.9766,p3@ATM,e:472,h:795,Q13315,ATM,"ATM serine/threonine kinase","gene with protein product"
26,T039532,1961,0.9761,p4@ZBTB25,e:7597,h:13112,P24278,ZBTB25,"zinc finger and BTB domain containing 25","gene with protein product"
27,T066440,1959,0.9756,p1@METTL4,e:64863,h:24726,Q8N3J2,METTL4,"methyltransferase like 4","gene with protein product"
28,T134753,1959,0.9746,p7@NKTR,e:4820,h:7833,Q6M1B8,NKTR,"natural killer cell triggering receptor","gene with protein product"
29,T177344,1951,0.9702,p2@FAM185BP,,h:21813,,FAM185BP,"family with sequence similarity 185 member B, pseudogene",pseudogene
30,T199797,1945,0.9701,p1@ZNF673,e:55634,h:26007,"C9J804,C9J950",KRBOX4,"KRAB box domain containing 4","gene with protein product"
31,T045221,1946,0.9691,p1@VPS13C,e:54832,h:23594,"Q709C8,F5GZG8",VPS13C,"vacuolar protein sorting 13 homolog C","gene with protein product"
32,T140234,1945,0.9677,p1@GUSBP5,e:441046,h:42319,,GUSBP5,"glucuronidase, beta pseudogene 5",pseudogene
33,T143121,1928,0.9602,p3@PI4K2B,"e:55300,e:285540",h:18215,G5E9Z4,PI4K2B,"phosphatidylinositol 4-kinase type 2 beta","gene with protein product"
34,T074757,1935,0.9598,p3@ARHGEF1,e:9138,h:681,,ARHGEF1,"Rho guanine nucleotide exchange factor 1","gene with protein product"
35,T009356,1927,0.9597,p9@ATM,e:472,h:795,Q6P7P1,ATM,"ATM serine/threonine kinase","gene with protein product"
36,T004262,1930,0.9588,p2@CCDC7,e:221016,h:26533,E9PM55,CCDC7,"coiled-coil domain containing 7","gene with protein product"
37,T117433,1918,0.9557,p3@FAM117B,e:150864,h:14440,Q7Z3M2,FAM117B,"family with sequence similarity 117 member B","gene with protein product"
38,T136507,1913,0.9532,p1@CCDC66,e:285331,h:27709,"F8WCY0,A2RUB6,C9JYB8,F8WB87,F2Z2K6,F8WDJ0,F8WCB1",CCDC66,"coiled-coil domain containing 66","gene with protein product"
39,T152895,1913,0.9527,p1@ZNF354C,e:30832,h:16736,Q86Y25,ZNF354C,"zinc finger protein 354C","gene with protein product"
40,T033881,1910,0.9521,p1@SUGT1,e:10910,h:16987,"Q9Y2Z0,F5H5A9",SUGT1,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone","gene with protein product"
41,T096000,1908,0.9507,p2@EFCAB7,e:84455,h:29379,A8K855,EFCAB7,"EF-hand calcium binding domain 7","gene with protein product"
42,T020319,1904,0.9482,p2@C12orf73,e:728568,h:34450,,C12orf73,"chromosome 12 open reading frame 73","gene with protein product"
43,T121958,1897,0.9443,p6@CLIP4,e:79745,h:26108,Q8N3C7,CLIP4,"CAP-Gly domain containing linker protein family member 4","gene with protein product"
44,T010900,1898,0.9433,p1@MIRLET7A2,e:406882,h:31477,,MIRLET7A2,"microRNA let-7a-2","RNA, micro"
45,T115266,1894,0.9428,p1@RBM45,e:129831,h:24468,Q8IUH3,RBM45,"RNA binding motif protein 45","gene with protein product"
46,T010926,1882,0.9363,p3@MIR100HG,e:399959,h:39522,,MIR100HG,"mir-100-let-7a-2 cluster host gene","RNA, long non-coding"
47,T024969,1883,0.9359,p2@PPHLN1,e:51535,h:19369,,PPHLN1,"periphilin 1","gene with protein product"
48,T172531,1873,0.9351,p5@GIMAP8,e:155038,h:21792,Q8ND71,GIMAP8,"GTPase, IMAP family member 8","gene with protein product"
49,T095685,1876,0.9329,"p1@DAB1,p1@OMA1","e:115209,e:1600","h:29661,h:2661",,OMA1,"OMA1 zinc metallopeptidase","gene with protein product"
50,T133955,1856,0.9248,p1@SLC4A7,e:9497,h:11033,E9PFN4,SLC4A7,"solute carrier family 4 member 7","gene with protein product"
51,T095330,1855,0.9247,p1@FAM159A,e:348378,h:28757,,FAM159A,"family with sequence similarity 159 member A","gene with protein product"
52,T119117,1854,0.9224,p1@ANKZF1,e:55139,h:25527,F8WD44,ANKZF1,"ankyrin repeat and zinc finger domain containing 1","gene with protein product"
53,T130183,1853,0.9196,p1@HPS3,e:84343,h:15597,G5E9V4,HPS3,"HPS3, biogenesis of lysosomal organelles complex 2 subunit 1","gene with protein product"
54,T030473,1836,0.9148,p4@PLXNC1,e:10154,h:9106,F5H3A2,PLXNC1,"plexin C1","gene with protein product"
55,T122266,1838,0.9131,p1@RASGRP3,e:25780,h:14545,"C9JWP0,C9JSS2,C9IYA5",RASGRP3,"RAS guanyl releasing protein 3","gene with protein product"
56,T141942,1833,0.9115,p1@CEP44,e:80817,h:29356,"Q9C0F1,D6RBX1",CEP44,"centrosomal protein 44","gene with protein product"
57,T108292,1827,0.9076,p2@APOL2,e:23780,h:619,B0QYK8,APOL2,"apolipoprotein L2","gene with protein product"
58,T147934,1824,0.9057,p3@DMXL1,e:1657,h:2937,"E7EMZ0,Q05C95",DMXL1,"Dmx like 1","gene with protein product"
59,T150539,1816,0.9017,p2@TIGD6,e:81789,h:18332,,TIGD6,"tigger transposable element derived 6","gene with protein product"
60,T171094,1803,0.8993,p7@MKLN1,e:4289,h:7109,,MKLN1,"muskelin 1","gene with protein product"
61,T172540,1809,0.8987,p3@GIMAP7,e:168537,h:22404,,GIMAP7,"GTPase, IMAP family member 7","gene with protein product"
62,T033692,1800,0.8955,p1@MIR16-1,e:406950,h:31545,,MIR16-1,"microRNA 16-1","RNA, micro"
63,T116793,1797,0.8931,p2@SLC39A10,e:57181,h:20861,E7EV45,SLC39A10,"solute carrier family 39 member 10","gene with protein product"
64,T077594,1796,0.8931,p1@ZNF880,e:400713,h:37249,"Q6PDB4,F5H026",ZNF880,"zinc finger protein 880","gene with protein product"
65,T134513,1797,0.8923,p1@EXOG,e:9941,h:3347,"Q9Y2C4,F8WE28,F2Z2D3,F8WC11,F8WE38",EXOG,"exo/endonuclease G","gene with protein product"
66,T031701,1789,0.8918,p3@GAS6,e:2621,h:4168,Q14393,GAS6,"growth arrest specific 6","gene with protein product"
67,T051374,1790,0.8910,p1@ZNF75A,e:7627,h:13146,Q96N20,ZNF75A,"zinc finger protein 75a","gene with protein product"
68,T129869,1786,0.8894,p1@SLC9A9,e:285195,h:20653,"C9IZP1,F8WF83",SLC9A9,"solute carrier family 9 member A9","gene with protein product"
69,T164071,1788,0.8887,p5@PRRC2A,e:7916,h:13918,,PRRC2A,"proline rich coiled-coil 2A","gene with protein product"
70,T009352,1783,0.8879,p7@ATM,e:472,h:795,E9PIQ5,ATM,"ATM serine/threonine kinase","gene with protein product"
71,T137478,1779,0.8846,p1@ZNF717,"e:100131827,e:100287163",h:29448,"C9J5W8,C9JVC3",ZNF717,"zinc finger protein 717","gene with protein product"
72,T153743,1776,0.8845,p1@SPEF2,e:79925,h:26293,"Q9C093,D6RD80,D6REZ4,D6RGZ5",SPEF2,"sperm flagellar 2","gene with protein product"
73,T117793,1770,0.8824,p3@METTL21A,e:151194,h:30476,Q8WXB1,METTL21A,"methyltransferase like 21A","gene with protein product"
74,T051373,1765,0.8768,p1@TIGD7,e:91151,h:18331,Q6NT04,TIGD7,"tigger transposable element derived 7","gene with protein product"
75,T010385,1761,0.8766,p1@UBE4A,e:9354,h:12499,Q14139,UBE4A,"ubiquitination factor E4A","gene with protein product"
76,T170454,1758,0.8746,p2@POT1,e:25913,h:17284,"Q9NUX5,A8MTK3,C9JPG9,Q5MJ33",POT1,"protection of telomeres 1","gene with protein product"
77,T132019,1756,0.8741,p1@TTC14,e:151613,h:24697,"G5E9X0,F8WDH5,F8WDA3,C9JCY7",TTC14,"tetratricopeptide repeat domain 14","gene with protein product"
78,T184096,1751,0.8729,p6@TMEM66,e:51669,h:28789,,SARAF,"store-operated calcium entry associated regulatory factor","gene with protein product"
79,T142389,1751,0.8711,p1@IRF2,e:3660,h:6117,"D6R9N5,D6RB34",IRF2,"interferon regulatory factor 2","gene with protein product"
80,T087183,1739,0.8660,p3@TROVE2,e:6738,h:11313,,TROVE2,"TROVE domain family member 2","gene with protein product"
81,T143241,1736,0.8658,p6@STIM2,e:57620,h:19205,Q9P246,STIM2,"stromal interaction molecule 2","gene with protein product"
82,T077669,1735,0.8636,p1@ZNF160,e:90338,h:12948,"Q9BVY9,Q9HCG1",ZNF160,"zinc finger protein 160","gene with protein product"
83,T038331,1730,0.8611,p1@KLHDC1,e:122773,h:19836,"Q8N7A1,G3V5V5,G3V4I4,G3V2D3,G3V3T1",KLHDC1,"kelch domain containing 1","gene with protein product"
84,T144085,1729,0.8593,"p1@ABCA11P,p1@ZNF721",e:170960,"h:31,h:29425","D6RGC2,B4E159",ABCA11P,"ATP binding cassette subfamily A member 11, pseudogene",pseudogene
85,T095958,1722,0.8567,p1@ATG4C,e:84938,h:16040,"Q96DT6,C9JC51,F5GY61",ATG4C,"autophagy related 4C cysteine peptidase","gene with protein product"
86,T163404,1720,0.8561,p10@SERPINB6,e:5269,h:8950,P35237,SERPINB6,"serpin family B member 6","gene with protein product"
87,T146406,1717,0.8542,p1@HELQ,e:113510,h:18536,"Q8TDG4,E3W982,E3W980",HELQ,"helicase, POLQ-like","gene with protein product"
88,T112451,1703,0.8485,p1@RAB3GAP1,e:22930,h:17063,"C9J1R5,C9J837,A6H8Z3",RAB3GAP1,"RAB3 GTPase activating protein catalytic subunit 1","gene with protein product"
89,T193590,1702,0.8463,p1@KDM4C,e:23081,h:17071,E7EV17,KDM4C,"lysine demethylase 4C","gene with protein product"
90,T004263,1700,0.8458,p3@CCDC7,e:221016,h:26533,A6YT99,CCDC7,"coiled-coil domain containing 7","gene with protein product"
91,T025058,1685,0.8400,p1@TMEM117,e:84216,h:25308,"Q9H0C3,F8VS00",TMEM117,"transmembrane protein 117","gene with protein product"
92,T038245,1680,0.8354,p1@PRPF39,e:55015,h:20314,"Q86UA1,F8WB90,G3V5M7",PRPF39,"pre-mRNA processing factor 39","gene with protein product"
93,T178942,1656,0.8259,p3@CNPY4,e:245812,h:28631,,CNPY4,"canopy FGF signaling regulator 4","gene with protein product"
94,T023303,1653,0.8240,p1@ZNF268,e:10795,h:13061,"D9N162,F5H1T2,F5H7L3,F5H467,F5H6R9",ZNF268,"zinc finger protein 268","gene with protein product"
95,T109257,1650,0.8229,p1@C22orf46,e:79640,h:26294,,C22orf46,"chromosome 22 open reading frame 46","gene with protein product"
96,T197467,1651,0.8222,p10@HTATSF1,e:27336,h:5276,O43719,HTATSF1,"HIV-1 Tat specific factor 1","gene with protein product"
97,T031112,1648,0.8211,p3@ERCC5,"e:100533467,e:2073",h:3437,F8WDY3,ERCC5,"ERCC excision repair 5, endonuclease","gene with protein product"
98,T196266,1645,0.8192,p1@ATG4A,e:115201,h:16489,"F8W7J2,F5H3G3",ATG4A,"autophagy related 4A cysteine peptidase","gene with protein product"
99,T099898,1641,0.8185,p2@CHMP4B,e:128866,h:16171,,CHMP4B,"charged multivesicular body protein 4B","gene with protein product"
